step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
399,TRANSFER,1253978.83,C892917743,0,0,C22194677,3465847.23,4774853.32,0,0
399,CASH_IN,20230.23,C56127451,24370,44600.23,C1019010343,723300.46,703070.23,0,0
399,PAYMENT,16257.04,C423163810,2976.86,0,M1723751678,0,0,0,0
399,CASH_IN,70604.66,C967454251,1255936.57,1326541.22,C1374813724,2852560.54,2781955.89,0,0
399,CASH_OUT,350017.08,C986981998,350017.08,0,C357229033,0,350017.08,1,0
399,PAYMENT,29737.55,C1567911010,43980.35,14242.8,M1105538704,0,0,0,0
399,PAYMENT,18689.74,C1352476789,46119,27429.26,M1916709256,0,0,0,0
399,CASH_OUT,148682.54,C675328978,20813,0,C486400477,212068.43,360750.97,0,0
399,CASH_OUT,77710.4,C690969509,77710.4,0,C1523557746,11181435.26,11259145.67,1,0
399,TRANSFER,145458.94,C152213690,145458.94,0,C819262396,0,0,1,0
399,TRANSFER,1170695.61,C2064774575,198821,0,C754229085,789418.79,1960114.41,0,0
399,CASH_OUT,97108.58,C865655150,0,0,C658597463,1780445.28,1877553.86,0,0
399,CASH_OUT,51229.37,C1479029478,29151,0,C112936295,0,51229.37,0,0
399,TRANSFER,350017.08,C1207780583,350017.08,0,C777372784,0,0,1,0
399,TRANSFER,1442075.9,C2041824507,1442075.9,0,C1842704131,0,0,1,0
399,CASH_OUT,358963.05,C1811797351,99009,0,C224927403,859220.41,1218183.46,0,0
399,TRANSFER,77710.4,C286492839,77710.4,0,C341763133,0,0,1,0
399,CASH_OUT,311128.78,C1966688446,0,0,C1129235717,2559674.95,2870803.74,0,0
399,CASH_OUT,330890.69,C1152358928,20587,0,C1538930594,1443569.75,1774460.44,0,0
399,PAYMENT,29242.86,C1260867053,263001,233758.14,M1953585641,0,0,0,0
399,PAYMENT,699.81,C1648165716,0,0,M1341932313,0,0,0,0
399,CASH_OUT,62659.46,C539128995,0,0,C974683846,161641.87,224301.33,0,0
399,CASH_OUT,348486.18,C1747687467,10226,0,C1518978853,302376.59,650862.77,0,0
399,TRANSFER,34620.62,C1854300843,0,0,C2066113382,401473.49,436094.11,0,0
399,CASH_OUT,1442075.9,C2135299801,1442075.9,0,C266594026,168728.6,1610804.5,1,0
399,CASH_OUT,319329.5,C62757426,103473,0,C46891393,0,319329.5,0,0
399,TRANSFER,205170.29,C1059269221,205170.29,0,C1610878503,0,0,1,0
399,CASH_IN,251099.26,C570789843,36339,287438.26,C1161885898,7764847.59,7513748.33,0,0
399,TRANSFER,1082200.06,C1568123931,1082200.06,0,C997567120,0,0,1,0
399,CASH_OUT,356298.65,C1539106747,11171,0,C871672055,3363108.2,3719406.85,0,0
399,PAYMENT,5470.96,C333400882,0,0,M1943901331,0,0,0,0
399,PAYMENT,18465.09,C229163142,0,0,M1890331293,0,0,0,0
399,PAYMENT,16293.94,C1013794031,0,0,M180728880,0,0,0,0
400,CASH_OUT,149207.09,C1117542939,0,0,C1496833672,2091086.94,2240294.03,0,0
400,CASH_IN,249737.69,C1191867141,6337,256074.69,C684771946,835916.69,586179.01,0,0
400,CASH_IN,189941.63,C1383996765,6075,196016.63,C1971681910,184434.45,0,0,0
400,PAYMENT,5800.43,C1998285792,29841,24040.57,M737709229,0,0,0,0
400,PAYMENT,17413.7,C1137912471,0,0,M16857762,0,0,0,0
400,CASH_OUT,216223.44,C1180948308,17437,0,C1155863423,8738833.5,8955056.94,0,0
400,PAYMENT,38737.85,C595205481,0,0,M1475285794,0,0,0,0
400,TRANSFER,1191669.35,C2039894074,1191669.35,0,C2014043913,0,0,1,0
400,CASH_IN,126699.04,C2109032834,908099.99,1034799.03,C636121167,6845951.58,6719252.53,0,0
400,PAYMENT,14398.87,C1670676560,12998.01,0,M2083121934,0,0,0,0
400,CASH_IN,211677.89,C54097592,4996585.12,5208263.01,C240993126,2045809.93,1834132.04,0,0
400,PAYMENT,17980.15,C1469053255,31061,13080.85,M1618022789,0,0,0,0
400,CASH_OUT,436757.76,C1915876350,436757.76,0,C257986236,0,436757.76,1,0
400,CASH_OUT,165541.47,C715647275,180915,15373.53,C750325066,5943017.86,6108559.33,0,0
400,CASH_IN,370431.87,C1277317893,386059.64,756491.52,C65197494,4200676.65,3830244.78,0,0
400,CASH_OUT,53085.75,C443719415,39761,0,C106694152,742113.61,795199.36,0,0
400,TRANSFER,1162025.18,C1584473946,0,0,C1501870910,1660162.21,2822187.39,0,0
400,CASH_OUT,4598089.88,C1115133775,4598089.88,0,C1079679103,771511.79,5369601.67,1,0
400,CASH_OUT,460689.45,C1321273727,460689.45,0,C664580487,0,460689.45,1,0
400,CASH_IN,139139.57,C1333230219,9183,148322.57,C1357667293,344087.45,204947.88,0,0
400,CASH_OUT,94393.3,C994003773,0,0,C1336202249,942183.36,1036576.66,0,0
400,TRANSFER,460689.45,C1590287845,460689.45,0,C1509813077,0,0,1,0
400,CASH_IN,155221.53,C1837229597,4122123.37,4277344.89,C2045978981,370123.57,214902.04,0,0
400,CASH_OUT,148033.48,C341233394,25052,0,C1389509505,1775229.23,1923262.71,0,0
400,TRANSFER,51113,C109032105,51113,0,C1072918822,0,0,1,0
400,CASH_OUT,108959.48,C1486201036,12275,0,C1006201049,330435.65,439395.12,0,0
400,PAYMENT,12667.51,C215843128,894,0,M1720590304,0,0,0,0
400,CASH_OUT,62310.19,C1092564468,36988,0,C1861510915,1339892.93,1402203.12,0,0
400,CASH_OUT,77499.22,C1422608308,0,0,C1868968534,527902.08,605401.3,0,0
400,CASH_IN,61970.93,C195661212,373798.14,435769.07,C287824972,292443.44,230472.51,0,0
401,CASH_IN,398906.43,C1206943737,15364718.28,15763624.71,C208532229,1346019.37,947112.95,0,0
401,PAYMENT,146.9,C1017937519,104187.89,104040.99,M776621300,0,0,0,0
401,CASH_OUT,5838803.23,C388640141,5838803.23,0,C964377943,471758.21,6310561.44,1,0
401,CASH_OUT,88495,C744266580,103691,15196,C721638946,0,88495,0,0
401,CASH_OUT,226443.08,C103759010,0,0,C1395809948,1731254.93,1957698.01,0,0
401,PAYMENT,13604.56,C1886191088,0,0,M1996261558,0,0,0,0
401,CASH_IN,205687.41,C1637336585,1708072.16,1913759.58,C711269003,1311201.91,1105514.49,0,0
401,CASH_OUT,275575.86,C1844309498,30373,0,C1267783700,0,275575.86,0,0
401,PAYMENT,13852.6,C1054119611,201685.02,187832.42,M99614546,0,0,0,0
401,CASH_OUT,264795.73,C757625229,0,0,C1650586633,874161.57,1138957.3,0,0
401,CASH_IN,9714.64,C846869308,771,10485.64,C344346704,760920.11,751205.47,0,0
401,CASH_OUT,124799,C810813528,0,0,C1190198208,397237.33,522036.33,0,0
401,CASH_IN,75781.53,C1606858694,16912698.11,16988479.64,C466055864,176004.59,100223.07,0,0
401,PAYMENT,53536.16,C757382456,20629,0,M1957573520,0,0,0,0
401,CASH_OUT,144910.44,C332313963,9972,0,C967269754,24737.31,169647.75,0,0
401,TRANSFER,1672570.76,C1853440908,1672570.76,0,C571802760,0,0,1,0
401,PAYMENT,10202.42,C972667893,13102,2899.58,M934866948,0,0,0,0
401,TRANSFER,19511.35,C512661287,19511.35,0,C1354396836,0,0,1,0
401,CASH_IN,199845.13,C1234148950,10891,210736.13,C192787760,902195.3,702350.17,0,0
401,CASH_OUT,4481768.26,C1705612559,4481768.26,0,C1077224856,345600.94,4827369.2,1,0
401,CASH_OUT,1806516.34,C1142691202,1806516.34,0,C1363990077,0,1806516.34,1,0
401,CASH_OUT,37297.65,C395543726,93002,55704.35,C127042135,578488.72,615786.37,0,0
401,CASH_OUT,116215.72,C1537018631,0,0,C1737671210,186988.56,303204.28,0,0
401,CASH_IN,379813.35,C1356541608,213165.47,592978.83,C850689256,8195194.43,7815381.08,0,0
401,PAYMENT,9110.59,C145210107,408342.47,399231.88,M2025290589,0,0,0,0
401,PAYMENT,30095.33,C1964579644,0,0,M1642128261,0,0,0,0
401,PAYMENT,25482.13,C780757772,40459,14976.87,M1508949556,0,0,0,0
401,CASH_OUT,40018.54,C1394457153,132476,92457.46,C840318570,23538.83,63557.36,0,0
401,CASH_OUT,158999.42,C898530264,152087,0,C1265325259,43654.69,202654.11,0,0
401,CASH_OUT,404987.17,C223745581,0,0,C1924497123,2664416.42,3069403.59,0,0
401,PAYMENT,14055.75,C439361389,0,0,M1933677225,0,0,0,0
401,CASH_IN,36989.45,C1959732217,4778072.88,4815062.33,C1444699987,630289.42,593299.98,0,0
401,CASH_OUT,160107.58,C152182370,0,0,C883726627,171745.43,331853.01,0,0
401,TRANSFER,30467.69,C791741339,30467.69,0,C1611561805,0,0,1,0
401,CASH_IN,116430.89,C1735484688,9044,125474.89,C1929759035,0,74879.28,0,0
401,TRANSFER,1806516.34,C1882943298,1806516.34,0,C478491777,0,0,1,0
401,PAYMENT,4162.53,C1957933248,0,0,M1389984524,0,0,0,0
401,CASH_OUT,127258.67,C286250129,85899.74,0,C1584544019,17743634.52,17870893.19,0,0
402,CASH_OUT,182642.01,C648282794,0,0,C1455457550,3120505.41,3303147.42,0,0
402,CASH_OUT,73075.18,C1059226158,0,0,C644163395,8349996.65,8423071.83,0,0
402,CASH_OUT,106868.86,C2114196145,0,0,C1024114345,478244.28,585113.14,0,0
402,CASH_OUT,28217.95,C1898270485,0,0,C730999562,1307367.08,1335585.03,0,0
402,PAYMENT,8883.15,C1743737018,75421,66537.85,M1450606525,0,0,0,0
402,TRANSFER,271479.41,C1712422959,70898.09,0,C1797461856,5339581.37,5611060.77,0,0
402,PAYMENT,13737.6,C1305566672,0,0,M1419340184,0,0,0,0
402,CASH_OUT,79339.42,C522683926,21332,0,C497582492,209834.88,289174.3,0,0
402,PAYMENT,17219.84,C431695039,466725.71,449505.87,M359161794,0,0,0,0
402,CASH_IN,206523.22,C72753449,15294,221817.22,C157163750,0,0,0,0
402,CASH_OUT,52613.87,C842894790,20209,0,C3347582,0,52613.87,0,0
402,PAYMENT,15950.3,C882134422,0,0,M808480145,0,0,0,0
402,CASH_IN,257817.93,C44156196,161982,419799.93,C753434739,1125326.52,867508.58,0,0
402,CASH_OUT,184262.17,C585961632,0,0,C1651107403,5610148.41,5725826.79,0,0
402,CASH_OUT,46641.86,C181974682,0,0,C1191303884,2731489.77,2778131.63,0,0
402,CASH_OUT,380230.76,C510323768,0,0,C1971673582,658644.77,1038875.54,0,0
402,PAYMENT,6270.57,C360785609,67498,61227.43,M610987030,0,0,0,0
402,TRANSFER,715680.59,C88107382,234964,0,C1736103205,0,715680.59,0,0
402,CASH_OUT,112924.07,C234254777,0,0,C1869532455,312595.85,425519.92,0,0
402,TRANSFER,4257337.62,C2086367958,4257337.62,0,C1701205427,0,0,1,0
402,CASH_OUT,27467.07,C2108248230,21334,0,C1362553207,0,27467.07,0,0
402,TRANSFER,1232239.39,C579893788,1232239.39,0,C2078443613,0,0,1,0
402,PAYMENT,18152.02,C1960140540,3867,0,M768522329,0,0,0,0
402,PAYMENT,13823.53,C1506663761,185161,171337.47,M1719288978,0,0,0,0
402,CASH_IN,295189.69,C1972059897,52419,347608.69,C574693712,0,0,0,0
402,CASH_OUT,127156.49,C1342244082,127156.49,0,C627190872,0,127156.49,1,0
402,TRANSFER,1301410.68,C939933921,1301410.68,0,C1813636275,0,0,1,0
402,CASH_OUT,38683.47,C1980705314,0,0,C546808964,792365.06,831048.53,0,0
402,CASH_OUT,126701.23,C1251740816,15401,0,C930597077,0,126701.23,0,0
402,CASH_OUT,76614.37,C822637245,0,0,C1625298391,140597.2,217211.58,0,0
402,CASH_OUT,224893.32,C243581175,553405,328511.68,C451480127,1417006.44,1641899.76,0,0
402,PAYMENT,21657.38,C482053287,197645.82,175988.45,M1500351108,0,0,0,0
402,CASH_OUT,26088.52,C718931315,0,0,C770818899,280599.16,306687.69,0,0
402,CASH_OUT,379148.53,C1185320302,39703,0,C900961227,21381.4,400529.94,0,0
402,CASH_OUT,77986.83,C867189553,42440,0,C804497650,0,77986.83,0,0
402,TRANSFER,127156.49,C1718340176,127156.49,0,C680745289,0,0,1,0
402,TRANSFER,1467787.36,C1022338985,58438,0,C1888375094,0,1467787.36,0,0
402,CASH_OUT,278975.81,C663352330,118,0,C653663867,70505.54,349481.35,0,0
402,CASH_OUT,363376.35,C2016465747,0,0,C688193490,1235842.65,1599219,0,0
402,CASH_IN,101131.34,C1963120121,41684,142815.34,C1220564419,58144.75,0,0,0
402,PAYMENT,8241.38,C401642265,0,0,M472023119,0,0,0,0
402,CASH_OUT,1301410.68,C756143103,1301410.68,0,C1385992736,307091.75,1608502.44,1,0
402,CASH_OUT,4257337.62,C1677738676,4257337.62,0,C1017016927,3108.24,4260445.86,1,0
402,PAYMENT,24933.83,C2066824834,0,0,M1012296105,0,0,0,0
402,CASH_OUT,176191.86,C747575257,403,0,C1925193944,4650171.05,4826362.92,0,0
402,CASH_OUT,290726.63,C993877752,6195,0,C1764746120,935462.19,1226188.83,0,0
402,PAYMENT,10407.88,C1520745637,20472,10064.12,M1150689654,0,0,0,0
403,CASH_OUT,122027.77,C919173893,57132,0,C901066389,1103369.93,1225397.69,0,0
403,CASH_OUT,250715.56,C1754014602,2582,0,C2050470457,1582587.05,1833302.61,0,0
403,TRANSFER,264286.19,C1648091455,264286.19,0,C395269260,0,0,1,0
403,CASH_OUT,188205.41,C109420114,586,0,C347887485,67543.9,255749.31,0,0
403,CASH_IN,95334.17,C162661449,9126081.93,9221416.09,C185207326,38017233.76,37921899.59,0,0
403,CASH_IN,48138.04,C1276248410,4777869.08,4826007.11,C1217182154,97221.68,49083.64,0,0
403,CASH_IN,61013.97,C2039892109,326515.47,387529.44,C1735474285,782664.62,721650.65,0,0
403,CASH_OUT,949979.11,C971577416,949979.11,0,C1652005697,0,949979.11,1,0
403,PAYMENT,6205.16,C111290904,0,0,M300927868,0,0,0,0
403,CASH_OUT,108560.06,C1861301059,108560.06,0,C293709567,0,108560.06,1,0
403,PAYMENT,7362.68,C1585762486,0,0,M88980804,0,0,0,0
403,TRANSFER,763222.39,C621874067,7004,0,C1115867528,97236.34,860458.74,0,0
403,CASH_IN,111326.37,C100726625,26606183.5,26717509.87,C1563058510,173557.56,62231.19,0,0
403,CASH_OUT,217354.55,C121741579,398,0,C1988543680,1507543.86,1724898.41,0,0
403,CASH_IN,86278.37,C1112997123,4016323.55,4102601.92,C832887788,495137.4,408859.03,0,0
403,CASH_OUT,45639.67,C1884213354,0,0,C1058702116,2429378.66,2475018.34,0,0
403,CASH_OUT,115500.86,C1649629870,0,0,C1118668822,486928.37,602429.23,0,0
403,TRANSFER,265836.1,C1682150994,265836.1,0,C1759607478,0,0,1,0
403,CASH_IN,270849.46,C101130704,11491,282340.46,C807964790,468662.43,197812.97,0,0
403,CASH_IN,150960.39,C1736223323,10730773.5,10881733.89,C1847272950,4328423.6,4177463.21,0,0
403,CASH_OUT,170071.98,C1954140158,99435,0,C1078444310,265243.3,435315.28,0,0
403,CASH_OUT,25636.31,C462082562,0,0,C1267660603,1608924.51,1634560.81,0,0
403,CASH_OUT,18531.81,C2037310482,10968,0,C1660439504,0,18531.81,0,0
403,PAYMENT,5952.82,C1627003636,0,0,M2128259587,0,0,0,0
403,CASH_OUT,104995.69,C1938214350,0,0,C1547661145,1720571.93,1825567.62,0,0
403,PAYMENT,26449.69,C752984929,83162,56712.31,M552170934,0,0,0,0
403,PAYMENT,6718.38,C610647915,111148.35,104429.98,M203740571,0,0,0,0
403,PAYMENT,6150.48,C1324597773,0,0,M948092940,0,0,0,0
403,CASH_OUT,128893.88,C1174893708,0,0,C178510318,1025335.95,1154229.83,0,0
403,PAYMENT,4186.03,C1549423795,199520.53,195334.49,M319949349,0,0,0,0
403,CASH_OUT,74441.57,C1103565460,0,0,C461135563,292784.29,367225.87,0,0
403,CASH_OUT,72171.42,C817042232,40463,0,C150949802,289325.65,361497.08,0,0
403,CASH_IN,88889.26,C333007918,55256.22,144145.48,C1756833197,1917777.42,1828888.15,0,0
403,CASH_OUT,437936.82,C358494471,10386,0,C859845417,1159362.44,1597299.26,0,0
403,TRANSFER,10882.95,C1758831082,0,0,C675604871,148428.92,159311.87,0,0
403,CASH_OUT,335208.17,C405009098,0,0,C396203882,3561671.19,3896879.37,0,0
403,CASH_IN,13257.26,C2098790227,11721365.67,11734622.93,C460818339,925970.86,912713.59,0,0
403,PAYMENT,1424.15,C698404188,0,0,M1393448118,0,0,0,0
403,PAYMENT,9889.73,C505391248,0,0,M1388365930,0,0,0,0
403,TRANSFER,949979.11,C1093983453,949979.11,0,C1655127778,0,0,1,0
403,PAYMENT,9997.71,C254276717,244738.58,234740.87,M1316825707,0,0,0,0
403,CASH_IN,307767.95,C902509826,0,307767.95,C2113410570,715580.55,407812.59,0,0
403,CASH_OUT,265836.1,C622612270,265836.1,0,C791486868,5819149.73,6084985.83,1,0
403,TRANSFER,196254.03,C828932813,196254.03,0,C1502933385,0,0,1,0
403,PAYMENT,4955.83,C866965248,0,0,M92267880,0,0,0,0
403,CASH_OUT,32136.72,C381561490,207580,175443.28,C1488173330,343239.94,375376.66,0,0
404,CASH_OUT,284397.48,C884430230,0,0,C1344932106,958191.22,1242588.7,0,0
404,PAYMENT,9414.58,C638590419,1078,0,M1772453978,0,0,0,0
404,TRANSFER,2754759.04,C2039553933,2754759.04,0,C1469107972,0,0,1,0
404,CASH_OUT,42379.4,C1727903237,25724,0,C790533803,245276.28,287655.68,0,0
404,PAYMENT,1764.09,C962801136,0,0,M1625151740,0,0,0,0
404,PAYMENT,5753.08,C474533209,751,0,M1432621575,0,0,0,0
404,TRANSFER,186375.38,C1792771606,186375.38,0,C216536888,0,0,1,0
404,CASH_OUT,22083.96,C1584993871,0,0,C702320321,386145.13,408229.09,0,0
404,PAYMENT,8741.63,C1891244409,0,0,M1296119957,0,0,0,0
404,CASH_OUT,100736.74,C2005800746,33020,0,C1160186927,0,100736.74,0,0
404,CASH_OUT,40359.75,C1580733517,40359.75,0,C1833873982,37684.35,78044.1,1,0
404,CASH_OUT,294975.37,C389876442,0,0,C984200840,1387766.96,1682742.33,0,0
404,CASH_OUT,205443.44,C951522731,0,0,C1240240096,818139.96,1023583.4,0,0
404,CASH_OUT,2754759.04,C711547506,2754759.04,0,C679271363,0,2754759.04,1,0
404,PAYMENT,8142.53,C625108010,247,0,M1620114109,0,0,0,0
404,CASH_OUT,162323.56,C275605474,0,0,C1297982827,388802.6,551126.16,0,0
404,TRANSFER,126061.45,C1079557741,126061.45,0,C1089646901,0,0,1,0
404,PAYMENT,8517.1,C48179396,793,0,M1582878549,0,0,0,0
404,CASH_OUT,540914.12,C974262278,540914.12,0,C1711489125,36447.52,577361.64,1,0
404,CASH_IN,74646.6,C507387259,6431255.01,6505901.6,C307175293,350373.28,275726.68,0,0
404,CASH_OUT,147291.94,C634521874,0,0,C30663002,151943.6,299235.54,0,0
404,TRANSFER,10000000,C2023224715,12754759.04,2754759.04,C1730830963,0,0,1,0
404,TRANSFER,40359.75,C364009492,40359.75,0,C718391314,0,0,1,0
404,PAYMENT,14466.23,C1948189752,21876.27,7410.04,M38068352,0,0,0,0
404,CASH_IN,41571.45,C2117641769,4562836.35,4604407.8,C959160265,37768825.25,37727253.8,0,0
404,CASH_IN,454421.08,C158199833,646479.17,1100900.25,C589299609,1458765.62,1004344.54,0,0
404,CASH_OUT,932691,C1397478591,932691,0,C1283620500,93390.82,1026081.82,1,0
404,CASH_OUT,12462.33,C1433598199,0,0,C1841679344,3270791.47,3283253.8,0,0
404,CASH_OUT,258564.65,C682755519,0,0,C177967608,1027879.59,1286444.24,0,0
404,CASH_OUT,105249.84,C1261931125,0,0,C1715820392,2485573.66,2590823.5,0,0
404,TRANSFER,26472.76,C1645143585,742,0,C665022502,1086416.59,1112889.34,0,0
404,TRANSFER,9049.18,C509641549,0,0,C1752080160,149349.58,158398.77,0,0
404,CASH_IN,191110.95,C305213604,6909786.8,7100897.75,C1757303834,463061.04,271950.09,0,0
404,PAYMENT,5142.18,C874069757,26364,21221.82,M308821552,0,0,0,0
404,PAYMENT,40583.55,C1254807061,0,0,M1675868948,0,0,0,0
404,CASH_OUT,80973.16,C890150626,58600,0,C148264391,87144.11,168117.27,0,0
404,CASH_OUT,41919.62,C1830829899,83094,41174.38,C1201495041,325854.9,367774.52,0,0
404,PAYMENT,36869.94,C1004973824,0,0,M403920317,0,0,0,0
404,CASH_IN,137371.25,C946017671,15559,152930.25,C1087163603,0,0,0,0
405,PAYMENT,14257.26,C579139359,10789,0,M1081876631,0,0,0,0
405,PAYMENT,13494.09,C408164780,5023,0,M114756807,0,0,0,0
405,TRANSFER,2740879.15,C1775580519,2740879.15,0,C2136505452,0,0,1,0
405,PAYMENT,3727.93,C77629536,0,0,M1475235594,0,0,0,0
405,TRANSFER,122370.44,C804126485,0,0,C1069037880,672178.27,794548.71,0,0
405,CASH_OUT,2740879.15,C1459823327,2740879.15,0,C1835896559,1137372.51,3878251.66,1,0
405,CASH_OUT,89951.91,C984817124,400771,310819.09,C1086032171,0,89951.91,0,0
405,PAYMENT,4321.59,C1873994486,41503,37181.41,M124377946,0,0,0,0
405,PAYMENT,21220.89,C414797602,0,0,M1073315212,0,0,0,0
405,CASH_IN,164668.86,C2122066047,3970,168638.86,C433527922,1566.93,0,0,0
405,PAYMENT,10570.69,C1663028484,52662,42091.31,M79492866,0,0,0,0
405,PAYMENT,2605.49,C407501132,0,0,M780346461,0,0,0,0
405,CASH_OUT,170755.12,C1400782402,20066,0,C57589778,90819.54,261574.66,0,0
405,CASH_OUT,158507.46,C309012012,61719,0,C2110750998,1103602.2,1262109.66,0,0
405,TRANSFER,70756.72,C2042587270,70756.72,0,C1273182282,0,0,1,0
405,CASH_OUT,70382.18,C1251317715,70382.18,0,C1458984596,999649.42,1070031.6,1,0
405,PAYMENT,37294.24,C1369283074,0,0,M1628869249,0,0,0,0
405,PAYMENT,10985.19,C1052821558,0,0,M778433993,0,0,0,0
405,CASH_OUT,70756.72,C1829042347,70756.72,0,C1046063935,0,70756.72,1,0
406,TRANSFER,2426076.89,C64180102,2426076.89,0,C902434449,0,0,1,0
406,TRANSFER,457806.45,C1780766389,0,0,C244594697,2122136.08,2579942.53,0,0
406,TRANSFER,466233.64,C1709134684,0,0,C482876198,1210853.14,1677086.78,0,0
406,CASH_OUT,6189.13,C535706557,54883,48693.87,C1319262957,105945.71,112134.84,0,0
406,CASH_OUT,40013.19,C1200853822,40013.19,0,C1373765456,0,40013.19,1,0
406,TRANSFER,4160888.06,C325611904,4160888.06,0,C619527902,0,0,1,0
406,CASH_OUT,58235.09,C846999884,0,0,C1788099904,106715.43,164950.52,0,0
406,PAYMENT,29885.02,C413974369,52180.57,22295.54,M937753646,0,0,0,0
406,TRANSFER,10000000,C413407419,12426076.89,2426076.89,C2065262017,0,0,1,0
406,CASH_OUT,36512.75,C1869622612,0,0,C1039136757,670549.74,707062.48,0,0
406,CASH_OUT,9173.06,C527814350,9173.06,0,C594518473,0,9173.06,1,0
406,PAYMENT,25425.75,C481978617,24322,0,M1187189319,0,0,0,0
406,CASH_OUT,118413.56,C2103895883,10772,0,C843973643,150243.25,268656.8,0,0
406,TRANSFER,126192.63,C1857315349,126192.63,0,C1301744071,0,0,1,0
406,CASH_OUT,20842.92,C1270123397,20842.92,0,C450191991,118111.75,138954.67,1,0
406,CASH_OUT,126192.63,C1660121126,126192.63,0,C39677871,0,126192.63,1,0
406,TRANSFER,4737833.35,C1353278775,4737833.35,0,C547279990,0,0,1,0
406,CASH_IN,45856.92,C1206951092,235,46091.92,C1057624183,99348.5,53491.58,0,0
406,TRANSFER,252507.3,C2008217690,0,0,C2079573503,3804028.65,4056535.96,0,0
406,CASH_OUT,184588.59,C1507841762,184588.59,0,C1402386572,0,184588.59,1,0
406,CASH_IN,300773.09,C2050117746,328304.46,629077.55,C1548715736,8121506.72,7820733.63,0,0
406,TRANSFER,9173.06,C1460144846,9173.06,0,C236813008,0,0,1,0
406,CASH_IN,169701.48,C1268048056,1571978.17,1741679.65,C1683773544,1568525.8,1398824.32,0,0
407,CASH_OUT,6046.8,C2104538323,16600,10553.2,C1464430728,93783.96,99830.76,0,0
407,PAYMENT,11680.5,C1621561107,2441,0,M557637989,0,0,0,0
407,CASH_OUT,48132.52,C948664431,48132.52,0,C1693545577,94309.66,142442.19,1,0
407,TRANSFER,2085274.39,C1416924629,2085274.39,0,C1987694854,0,0,1,0
407,TRANSFER,48132.52,C1486866728,48132.52,0,C1884465429,0,0,1,0
407,PAYMENT,2083.76,C1291749877,52046,49962.24,M44168717,0,0,0,0
407,CASH_IN,137275.72,C481970671,1190930,1328205.73,C438374877,153805.03,16529.31,0,0
407,CASH_IN,145584.6,C531197530,5626889.58,5772474.19,C1079654765,719150.42,573565.82,0,0
407,PAYMENT,5396.67,C1971286485,0,0,M298702612,0,0,0,0
407,CASH_IN,95340.25,C1618097524,0,95340.25,C1647904892,420600.93,325260.68,0,0
407,CASH_OUT,228751.03,C1602425262,0,0,C273054748,384210.46,612961.49,0,0
407,TRANSFER,312955.14,C2016423927,312955.14,0,C764015169,0,0,1,0
408,TRANSFER,2567602.1,C1191696703,2567602.1,0,C1815124854,0,0,1,0
408,CASH_OUT,503961.93,C868244039,503961.93,0,C1704260937,0,503961.93,1,0
408,TRANSFER,429257.45,C1011516202,429257.45,0,C908525161,0,0,1,0
408,CASH_IN,65900.57,C1558754196,4534588.92,4600489.5,C461000164,2193131.36,2127230.78,0,0
408,TRANSFER,1133629.55,C947668659,0,0,C85875399,25994590.35,27128219.9,0,0
408,CASH_OUT,429257.45,C1398344547,429257.45,0,C1687751044,0,429257.45,1,0
408,CASH_OUT,62310.84,C1005344976,0,0,C2046046307,1368846.89,1431157.73,0,0
408,CASH_OUT,27581.6,C1253603201,0,0,C1458076424,1756546.02,1784127.63,0,0
408,CASH_OUT,2567602.1,C1656748822,2567602.1,0,C1457063167,0,2567602.1,1,0
408,CASH_IN,342628.17,C1155232866,10389225.24,10731853.41,C478960257,361469.47,18841.3,0,0
408,DEBIT,1472.16,C1259902700,25469,23996.84,C1351569258,161758.29,163230.46,0,0
408,PAYMENT,3617.46,C1053472446,152571,148953.54,M2118106722,0,0,0,0
408,PAYMENT,5424.6,C748960934,9939,4514.4,M603108074,0,0,0,0
408,CASH_IN,17528.46,C1195701460,11645215.05,11662743.51,C1098977292,83174.17,65645.71,0,0
409,TRANSFER,71921.7,C889125918,71921.7,0,C1091824995,0,0,1,0
409,TRANSFER,175972.28,C729569848,175972.28,0,C684459901,0,0,1,0
409,CASH_OUT,1050135.78,C866706747,1050135.78,0,C1726408560,4365234.19,5415369.97,1,0
409,CASH_OUT,1018800.91,C1417290971,1018800.91,0,C1264094330,389321.6,1408122.51,1,0
409,CASH_OUT,377096.39,C563591583,377096.39,0,C970254798,0,377096.39,1,0
409,TRANSFER,9033760.73,C798979222,9033760.73,0,C1708698454,0,0,1,0
409,CASH_OUT,9033760.73,C1698261280,9033760.73,0,C1997459124,208005.22,9241765.96,1,0
409,CASH_OUT,71921.7,C1795660313,71921.7,0,C1624457512,42131.23,114052.93,1,0
409,CASH_OUT,10000000,C97242201,10000000,0,C786701128,8496.86,10008496.86,1,0
409,CASH_IN,154381.29,C1237476151,2928309.91,3082691.2,C2068551353,3556462.42,3402081.13,0,0
410,CASH_OUT,124202.04,C18416258,124202.04,0,C1547230458,4212193.08,4336395.13,1,0
410,CASH_OUT,557950.06,C1563918276,557950.06,0,C2064216341,111018.84,668968.9,1,0
410,TRANSFER,4900487.15,C688119342,4900487.15,0,C1773365552,0,0,1,0
410,CASH_OUT,871745.76,C326766098,871745.76,0,C844559371,1830440.62,2702186.38,1,0
